sentence_column_name|tag_column_name
Deutsche Beteiligungs , såväl som en private equity - fond som den förvaltar , köpte först X % av MCE i en sekundär buyout från White Plains , NY , finansiell investerare Andlinger &amp; Co . X .|1
Antalet kunder är en av de viktigaste parametrarna för att bestämma priset på elnäten.|1
Företaget uppskattar också att de redan genomförda investeringarna leder till en ökning av dess omsättning för X från X då de nådde X,X miljoner euro.|2
Bristol Port Company har slutit ett kontrakt på en miljon pund med Cooper Specialized Handling för att förse det med fyra X-tons skräddarsydda räckviddsstaplare från Konecranes.|2
Componentas mål med detta avtal är att öka verksamheten på sina befintliga produktionslinjer.|2
Av dessa aktier innehas X X X av bolaget och antalet utestående aktier och rösträtter knutna till aktierna uppgår således till X X X .|1
Rihko började leda Raisios Benecol-verksamhet sommaren X efter att ha lett tobaksföretaget Altadis europeiska verksamhet.|1
Finska fastighetsinvesteringsbolaget Citycon kommer att bygga ut och renovera +_kersberga köpcentrum i Stockholm, i Sverige.|1
Företaget intensifierar nu sin smältverksverksamhet och ökar sin årliga produktionskapacitet till X X ton koppar.|2
Synergifördelar kommer att börja realiseras under andra kvartalet.|2
Det verkliga värdet på bolagets förvaltningsfastigheter sjönk till X,X miljarder euro i slutet av X från X,X miljarder euro ett år tidigare.|0
Evenemanget kan också ses som en direktsänd webbsändning på www.cargotec.com.|1
Försäljningsvolymerna inom livsmedelsindustrin förväntas dock ligga kvar på relativt goda nivåer i Finland och i Skandinavien, säger Atria.|2
BasWare Order Matching matchar automatiskt inköpsfakturor med godkända inköpsorder.|1
Lösningen kommer att installeras i USA för att stödja kundens nordamerikanska verksamhet.|1
Jämfört med FTSE X - indexet , som steg X,X punkter ( eller X,X % ) på dagen , var detta en relativ prisförändring på -X,X % .|1
S&amp;P X faller under X-dagarslinjen; Varför investerare måste vara försiktiga på aktiemarknaden.|0
Omsättningen inklusive moms ökade med X procent till X miljoner euro.|2
&quot; Genomförandet av dessa program har haft , och kommer att ha , negativa effekter på X och X års resultat , &quot; sa Meiklejohn .|0
Det är första gången Finnair har tilldelats ett avtal med den brittiska regeringen.|2
Ett möte med Glistens aktieägare för att rösta om budet kommer att hållas den X mars.|1
Sponda Abp:s ordinarie bolagsstämma beslutade den X mars X att inrätta en aktieägarnas valberedning för att förbereda förslag till bolagsstämman X om styrelsens sammansättning och deras arvoden.|1
Omsättningen förbättrades till X X Mkr jämfört med X X Mkr.|2
Aspo har också undersökt försäljningsmöjligheterna för Kaukomarkkinats elektronikverksamhet.|1
Kommissionen ska applåderas för att den tillämpar en faktabaserad och datadriven strategi och för att den ger klarhet för framtida framställningar.|2
Vår Vaalipalvelu-tjänst är speciellt utvecklad för användning av samhällen och organisationer.|1
M+Ækel+Æ kräver en ny styrelse för bolaget samt diskussioner om sammanslagningen av Alma media- och medieföretaget Talentum.|1
FESCOs genomservice är ett talande exempel på att stärka relationen mellan logistikföretag och operatörer på internationell nivå.|2
Jon Risfelt har tidigare haft operativa ledande befattningar inom Europolitan, Ericsson, SAS, American Express kort- och resedivisioner, samt Nyman &amp; Schultz (VD), Vodafone Sweden (VD) och Gambro Renal Products (VD).|1
RSA:s aktie stängde på X,X p vid tidpunkten för tryckningen.|1
Teleste räknar med att påbörja leveranserna i slutet av X .|1
- Jag är glad att Björn Wahlroos har accepterat nomineringen.|2
Han vilar skönt och ser fram emot att komma tillbaka till jobbet. &#X;&#X;|1
I en nyligen intervju med Financial Times (FT) sa Sampos styrelseordförande Björn Wahlroos att If P&amp;C verkligen var till salu och att priset hade satts till X miljarder SEK, vilket bekräftar tidigare uttalanden.|1
Den första gruppen kunder som utbildas kommer att vara målarverkstäder och deras assistenter.|1
Vid X:X CET på måndagen hade aktierna i Bavarian Nordic klättrat X,X % till DKK X på börsen i Köpenhamn efter att ha tappat X,X % den senaste månaden.|2
Totalt X % av ordervärdet bokades under fjärde kvartalet X och resten kommer att bokas under andra kvartalet X .|1
Det finska företaget sålde sin brittiska verksamhet - bestående av X anställda på kontor i London, Birmingham och Manchester - som en del av en affär med Hampden i juli X för sin europeiska fastighets- och olycksarm Sampo Industrial.|1
Optimeringen av uppvärmningsprocessen för stålkomponenter kommer att minska energiförbrukningen.|2
Tekla Groups omsättning för X var cirka X miljoner euro och rörelseresultatet X,X miljoner euro.|1
Den sa också att dess utspädda vinst per aktie för tredje kvartalet kom in på X,X euro jämfört med X,X euro samma kvartal för ett år sedan.|2
Coronaviruset drabbade tysk ekonomi mer än väntat under första kvartalet.|0
Studien förväntas ge bevis på farmakodynamisk aktivitet hos människor, bekräfta säkerhetsprofilen och fastställa dosintervall för ytterligare terapeutiska studier.|1
Utahs huvudstad ville bli nästa amerikanska huvudkontor för Amer Sports Corp., ett skidutrustningsföretag.|1
Bostadsmarknaden berättar hela historien|1
Den finska sportutrustningstillverkaren Amer Sports Oyj ( HEL : AMEAS ) sa idag att dess nettoförlust minskade till X,X miljoner euro ( X,X miljoner USD ) under andra kvartalet X från X,X miljoner euro under motsvarande period ett år tidigare .|2
Det finska byggföretaget YIT Oyj sa den X november X att det vann ett kontrakt på X miljoner euro på X,X miljoner dollar för att bygga den nya kontorsbyggnaden åt det lokala fastighetsbolaget Tapiola Real Estate Oy.|2
Nettovinsten minskade med nästan hälften till +â X,X miljoner från +â X,X miljoner i slutet av X .|0
Läkemedelsmarknaden i Tjeckien Global Research &amp; Data Services publicerade nyligen en marknadsanalys om läkemedelsmarknaderna i Tjeckien.|1
Kvartalsvis utspädd vinst per aktie för kvarvarande verksamheter uppgick till X,X eur, jämfört med förra årets X,X eur.|2
Rörelseförlusten uppgick till X,X miljoner euro, jämfört med en vinst på X,X miljoner euro tredje kvartalet X.|0
X januari X - Den finska teknikcenteroperatören Technopolis Oyj (HEL: TPSXV) sa idag att de kommer att investera X,X miljoner euro i byggandet av den andra fasen av en kontorsanläggning i Tammerfors.|1
Någon gång under X försvinner alla separata företagsnamn, som Palmberg, Tekmanni, Lemcon, Forssan Betoni, Suonenjoen Betonituote med flera.|1
Produktionen är dock nästan helt och hållet mycket arbetsintensiv och baserad på endast små investeringar.|1
Företaget räknar med att köttinköpen kommer att ligga kvar på cirka X miljoner kilo under X .|1
Rörelseresultatet uppgick till X,X miljoner euro eller X,X % av omsättningen.|1
Utbildningsmodulerna syftar till att stärka den offentliga redovisningsförmågan och uppfylla kommunal projektledning.|2
Underavdelningen omsatte förra året X,X miljoner euro X,X miljoner euro X och rörelsevinsten på X,X miljoner euro X,X miljoner euro.|2
Både rörelseresultatet och nettoomsättningen för X-månadersperioden ökade från X,X miljoner euro respektive X,X miljoner euro jämfört med räkenskapsåret X.|2
X april X - Finska bygg- och ingenjörsföretaget Outotec Oyj HEL: OTEXV sa idag att det sjönk till en nettoförlust på X,X miljoner euro under första kvartalet X från en nettovinst på X,X miljoner euro under motsvarande period förra året.|0
SINGAPORE ( ICIS ) -- ( X ) Kemira och det indiska vatteninfrastrukturföretaget ( X ) IVRCL har kommit överens om att bilda ett joint venture som inkluderar en ny tillverkningsanläggning för oorganiska koagulanter i delstaten Andhra Pradesh , Indien , sade den finska kemikalietillverkaren för vattenrening på tisdagen .|2
GeoSentric Oyj:s affärsenhet GeoSolutions GyPSii, den mobila digitala livsstilsapplikationen och sociala nätverksplattformen för geomobilitet, har tecknat ett avtal med Nanjing MyNet för att göra GyPSii mobila sociala nätverksplattform tillgänglig för China Mobiles kunder.|2
Aspos koncernstruktur och affärsverksamhet utvecklas konsekvent utan några fördefinierade scheman.|1
Förhandlingarna kommer att beröra fabrikens avdelning som producerar winded roving som sysselsätter X personer.|1
Inga andra evX-enheter var inblandade i denna åtgärd.|1
Amanda sa att de redan hade gjort ett investeringsåtagande på X,X miljoner USD i Russia Partners II-fonden i juli X.|1
Kranarna skulle installeras ombord på två fraktfartyg beställda av singaporeanska fartygsägaren Masterbulk.|1
Dessa aktietransaktioner är en del av företagets strategi att avstå tillgångar som inte ingår i dess kärnverksamhet.|1
Inget planerat slutdatum angavs.|1
Xiaomi planerar X miljarder dollar in i elbilar|1
Ändå kan utvecklingen inte tillåtas förstöra den tryckta tidningen, som fortsätter att vara Sanoma News huvudmedium.|1
Rörelseresultatet steg till X,X miljoner euro från X,X miljoner euro motsvarande period X .|2
Han bar en svart mössa och en svart jacka.|1
Lember sade att frågan var aktuell även i Estland, där ett lagförslag har utarbetats på socialministeriet som skulle avskaffa ålderspensioner på förmånliga villkor.|1
Tim Cockroft tar med sig en utmärkt meritlista med mer än X års erfarenhet; Tim har dessutom framgångsrikt utvecklat Kapitalmarknadsverksamheten på Kaupthing Singer &amp; Friedlander som involverar corporate finance och mäkleri med fokus på medelstora företag.|2
O&#X;Learys Material Handling Services, beläget i Perth, är det ledande företaget i västra Australien som levererar, installerar och tillhandahåller service för bakgavellyftar.|2
Bygget beräknas vara klart sommaren X .|1
GyPSii mobila sociala nätverksapplikation är tillgänglig i Kina med stöd för både kinesiska och engelska.|1
Storbritannien registrerar noll Covid-dödsfall för första gången på över ett år|2
Som tidigare meddelats ingick GeoSentric Oyj finansieringsavtal med sin huvudinvesterare den X juni X som gör det möjligt för Bolaget att erhålla finansiering upp till det sammanlagda beloppet av X miljoner.|1
De nuvarande permitteringarna kommer utöver de tillfälliga permitteringarna som avtalades i december X och i maj X .|0
Det Hayward, Kalifornien-baserade målet designar aktiva, vardags- och klänningsskor, samt stövlar och sandaler.|1
Han förväntar sig dock att bankerna tillhandahåller alternativ finansiering.|2
För närvarande bygger YIT ett bostadsområde Zapadnye Vorota på X X kvadratmeter i staden och ett hus på X X kvadratmeter, som kommer att stå klart i slutet av X.|1
- Tikkurila inspirerar dig att färglägga ditt liv.|1
Von Koskull kommer att övervaka en ny enhet inom Nordea, som samlar affärsdivisioner för affärsbanker, finansinstitut och kapitalmarknadsprodukter.|1
Leveranser av Outotec kommer att ske över X månader.|1
Därmed kommer företaget att utöka sitt erbjudande till Nord-, Central- och Sydamerika.|2
HSBC tar X miljarder dollar i förluster på försäljning av orolig fransk bank.|0
Cargotecs varumärken Hiab, Kalmar och MacGREGOR är globala marknadsledare inom sina områden och deras lösningar används på land och till sjöss – varhelst lasten är på väg.|1
Sydkoreas BNP QX slår förväntningarna på investeringar, exportstuds|2
Värdet på beställningen är X miljoner euro.|1
I Asien-Stillahavsområdet är Visa Wave tillgängligt i Malaysia, Taiwan och Sydkorea och kommer att utökas till Japan och Sydostasien i år, tillade Jung.|2
X januari X - Den finska mjukvaruleverantören Basware ( HEL : BASXV ) sa i går att de justerade sin strategi och mål för de kommande fyra åren med fokus på internationell tillväxt främst genom förvärv .|1
Slakt och styckning av nötkreatur vid Kuopio-anläggningen överförs till slakteriet i Kauhajoki.|1
Bolaget kommer att publicera sitt bokslut för X den X februari X .|1
Hans avgång träder i kraft omedelbart.|1
Man har sålt hälften av sin affärsverksamhet och kommer in på Helsingforsbörsen via bakdörren genom ett innovativt buyout-arrangemang med Kasola.|1
Pentik+Æinen betonar att det mesta av internetinnehållet som mediahus tillhandahåller inte kan vara gratis för alltid.|1
Nokia Corp of Finland meddelade i tisdags att de har fått ett enhetligt enhetshanteringskontrakt med den finska operatören Elisa Oyj.|1
Finsk-svenska TietoEnator expanderar sin verksamhet snabbt i Ryssland .|2
